Review_ID,Transaction_ID,Sale_Date,Year,Month,Branch_ID,City,Model,Variant,Overall_Rating,Car_Quality_Rating,Customer_Service_Rating,Price_Rating,Maintenance_Rating,Purchase_Experience_Rating,Reliability_Rating,Review_Text,Would_Recommend,Returned,Refund_Amount
8198,7238,9/8/2022,2022,9,18,Dammam,Land Cruiser,VXR,5,4,5,4,5,4,4,Best purchase ever,Yes,No,0
8199,21336,11/28/2023,2023,11,15,Dammam,Camry,SE,5,5,4,4,4,4,5,Best purchase ever,Yes,No,0
8200,33609,10/7/2024,2024,10,32,Tabuk,Land Cruiser,VXR,4,3,4,4,4,4,4,Worth it,Yes,No,0
8201,24063,2/12/2024,2024,2,19,Dammam,Fortuner,TRD Sportivo,5,5,5,5,5,3,4,Amazing quality,Yes,No,0
8202,42068,5/10/2025,2025,5,35,Hail,RAV4,Hybrid,4,3,4,4,4,4,3,Satisfied,Yes,No,0
8203,39418,3/26/2025,2025,3,26,Madinah,Corolla,GLI,5,5,4,4,4,5,5,Excellent car!,Yes,No,0
8204,18435,9/28/2023,2023,9,1,Riyadh,RAV4,LE,5,4,5,5,3,3,5,Best purchase ever,Yes,Yes,114429
8205,4181,5/20/2022,2022,5,23,Makkah,Corolla,GLI,3,2,2,2,2,4,3,Okay,Maybe,No,0
8206,13152,3/14/2023,2023,3,37,Jazan,Camry,Hybrid LE,5,5,5,5,4,4,3,Best purchase ever,Yes,No,0
8207,21971,12/10/2023,2023,12,2,Riyadh,Corolla,GLI,4,3,2,3,4,3,3,Very good,Yes,No,0
8208,3116,4/19/2022,2022,4,14,Jeddah,Camry,LE,5,5,4,3,4,4,4,Great service,Yes,No,0
8209,19834,10/18/2023,2023,10,17,Dammam,RAV4,XLE,4,3,5,4,3,3,4,Reliable car,Yes,No,0
8210,4423,5/20/2022,2022,5,16,Dammam,Corolla,Hybrid,2,1,1,2,1,1,2,Maintenance issues,No,No,0
8211,30779,8/15/2024,2024,8,39,Al Baha,Corolla,Hybrid,5,3,5,4,5,4,5,Excellent car!,Yes,Yes,95662
8212,29052,6/28/2024,2024,6,10,Jeddah,Camry,XLE,5,4,5,5,3,4,3,Amazing quality,Yes,No,0
8213,50185,12/20/2025,2025,12,29,Khobar,Hilux,SR5,5,5,3,5,5,5,5,Excellent car!,Yes,No,0
8214,30540,8/7/2024,2024,8,16,Dammam,Camry,Hybrid XLE,5,4,4,4,4,4,5,Excellent car!,Yes,No,0
8215,44321,7/11/2025,2025,7,39,Al Baha,Corolla,GLI,5,5,5,5,5,5,5,Amazing quality,Yes,No,0
8216,4125,5/7/2022,2022,5,32,Tabuk,Corolla,SE,5,5,5,5,5,5,4,Amazing quality,Yes,No,0
8217,2151,3/23/2022,2022,3,25,Madinah,Land Cruiser,GR Sport,1,2,1,1,1,1,1,Worst experience,No,No,0
8218,10280,12/10/2022,2022,12,3,Riyadh,Corolla,XLI,5,4,5,5,3,4,4,Best purchase ever,Yes,No,0
8219,22614,1/2/2024,2024,1,6,Riyadh,RAV4,LE,5,5,5,3,5,5,4,Excellent car!,Yes,No,0
8220,12556,3/15/2023,2023,3,23,Makkah,RAV4,Hybrid,5,4,5,4,4,5,5,Great service,Yes,No,0
8221,24878,3/25/2024,2024,3,11,Jeddah,RAV4,Hybrid,3,2,3,1,3,3,1,Average,Maybe,No,0
8222,1272,2/16/2022,2022,2,32,Tabuk,Fortuner,GX,3,2,3,2,2,4,4,Fair experience,Maybe,No,0
8223,38965,3/2/2025,2025,3,4,Riyadh,Camry,LE,4,4,5,4,4,3,3,Very good,Yes,No,0
8224,31179,9/3/2024,2024,9,38,Najran,Corolla,XLI,5,5,5,5,3,5,3,Amazing quality,Yes,No,0
8225,49452,11/20/2025,2025,11,30,Abha,Hilux,GL,5,4,4,4,5,4,4,Amazing quality,Yes,No,0
8226,14314,4/27/2023,2023,4,32,Tabuk,Land Cruiser,VX,5,5,5,5,5,5,3,Highly recommended,Yes,No,0
8227,37102,2/18/2025,2025,2,21,Makkah,Camry,LE,3,3,3,2,2,3,4,Needs improvement,Maybe,No,0
8228,48572,11/18/2025,2025,11,36,Jazan,Yaris,Y+,5,5,5,4,4,4,4,Excellent car!,Yes,No,0
8229,50408,12/6/2025,2025,12,5,Riyadh,RAV4,LE,5,5,4,5,5,5,4,Excellent car!,Yes,No,0
8230,27723,5/11/2024,2024,5,37,Jazan,Camry,SE,5,5,5,4,3,4,3,Highly recommended,Yes,No,0
8231,7391,9/18/2022,2022,9,35,Hail,Corolla,GLI,5,4,5,5,3,4,4,Best purchase ever,Yes,No,0
8232,29677,7/17/2024,2024,7,5,Riyadh,RAV4,Hybrid,1,1,1,2,1,1,1,Terrible,No,No,0
8233,13254,3/3/2023,2023,3,11,Jeddah,Camry,XLE,5,5,3,4,3,5,5,Highly recommended,Yes,No,0
8234,26281,4/18/2024,2024,4,40,Arar,Land Cruiser,VXR,3,2,2,2,3,2,3,Not the best,Maybe,No,0
8235,33826,11/23/2024,2024,11,20,Makkah,RAV4,Hybrid,5,4,5,5,4,4,3,Best purchase ever,Yes,No,0
8236,19646,10/11/2023,2023,10,24,Madinah,Camry,Hybrid XLE,5,5,5,5,4,5,4,Amazing quality,Yes,No,0
8237,31550,9/4/2024,2024,9,10,Jeddah,Camry,LE,5,4,4,4,4,5,5,Excellent car!,Yes,No,0
8238,32461,10/24/2024,2024,10,28,Khobar,Fortuner,VX,5,4,4,5,5,5,4,Amazing quality,Yes,No,0
8239,29676,7/14/2024,2024,7,9,Jeddah,RAV4,Hybrid,4,4,3,3,4,2,3,Satisfied,Yes,No,0
8240,49362,11/23/2025,2025,11,31,Abha,Camry,LE,5,5,5,4,5,4,5,Best purchase ever,Yes,No,0
8241,11166,1/23/2023,2023,1,40,Arar,Land Cruiser,GR Sport,4,4,5,4,2,2,4,Satisfied,Yes,No,0
8242,903,2/13/2022,2022,2,39,Al Baha,RAV4,Adventure,5,4,5,4,5,5,5,Best purchase ever,Yes,No,0
8243,13119,3/13/2023,2023,3,33,Tabuk,Camry,Hybrid XLE,5,4,3,4,4,5,5,Excellent car!,Yes,No,0
8244,12679,3/13/2023,2023,3,28,Khobar,Camry,Hybrid XLE,5,4,5,4,4,5,4,Great service,Yes,No,0
8245,648,1/5/2022,2022,1,8,Riyadh,Camry,Hybrid LE,5,5,5,5,5,5,4,Great service,Yes,No,0
8246,12852,3/15/2023,2023,3,7,Riyadh,Corolla,XLI,5,5,5,5,5,5,5,Best purchase ever,Yes,No,0
8247,21168,11/24/2023,2023,11,12,Jeddah,Yaris,GL,4,3,3,3,3,3,4,Good experience,Yes,No,0
8248,23824,2/1/2024,2024,2,16,Dammam,RAV4,LE,4,3,5,5,3,5,4,Worth it,Yes,No,0
8249,40649,4/15/2025,2025,4,13,Jeddah,Camry,SE,2,2,1,1,1,2,2,Disappointing,No,No,0
8250,14769,4/6/2023,2023,4,13,Jeddah,Corolla,XLI,4,4,3,3,3,3,2,Worth it,Yes,No,0
8251,9768,12/20/2022,2022,12,33,Tabuk,Hilux,GL,3,2,3,1,3,1,4,Average,Maybe,No,0
8252,31518,9/18/2024,2024,9,28,Khobar,RAV4,LE,5,3,5,4,4,4,5,Excellent car!,Yes,No,0
8253,15963,6/9/2023,2023,6,13,Jeddah,RAV4,XLE,1,1,1,1,1,1,1,Regret buying,No,No,0
8254,2545,3/26/2022,2022,3,10,Jeddah,Corolla,XLI,1,1,1,1,1,1,1,Constant problems,No,No,0
8255,5856,7/19/2022,2022,7,14,Jeddah,Camry,Hybrid XLE,4,2,3,5,2,2,3,Very good,Yes,No,0
8256,49955,12/12/2025,2025,12,11,Jeddah,Camry,XLE,5,5,5,4,3,5,4,Highly recommended,Yes,No,0
8257,27540,5/19/2024,2024,5,17,Dammam,RAV4,Adventure,5,4,5,5,4,4,5,Amazing quality,Yes,No,0
8258,26230,4/7/2024,2024,4,26,Madinah,Fortuner,GX,4,3,5,4,4,3,3,Very good,Yes,No,0
8259,22386,1/18/2024,2024,1,8,Riyadh,Hilux,SR5,4,4,2,5,4,3,4,Worth it,Yes,No,0
8260,44078,7/27/2025,2025,7,20,Makkah,RAV4,XLE,5,4,5,5,3,5,4,Highly recommended,Yes,No,0
8261,48586,11/15/2025,2025,11,11,Jeddah,RAV4,Hybrid,5,4,5,5,5,5,5,Best purchase ever,Yes,No,0
8262,42192,5/14/2025,2025,5,40,Arar,Camry,LE,5,3,5,3,3,5,4,Highly recommended,Yes,No,0
8263,11683,2/23/2023,2023,2,1,Riyadh,Corolla,GLI,3,4,2,3,2,2,1,Fair experience,Maybe,No,0
8264,172,1/13/2022,2022,1,40,Arar,Hilux,TRD,5,4,5,3,5,5,5,Excellent car!,Yes,No,0
8265,9729,12/7/2022,2022,12,21,Makkah,Land Cruiser,VXR,3,4,2,2,3,1,2,Average,Maybe,No,0
8266,26811,4/23/2024,2024,4,40,Arar,Camry,Hybrid LE,5,5,5,5,5,4,4,Highly recommended,Yes,No,0
8267,40147,4/28/2025,2025,4,4,Riyadh,RAV4,LE,3,2,1,3,2,2,4,Okay,Maybe,No,0
8268,48702,11/26/2025,2025,11,31,Abha,Corolla,XLI,4,4,4,3,3,2,4,Satisfied,Yes,Yes,87579
8269,21343,12/10/2023,2023,12,38,Najran,Fortuner,GX,5,5,4,5,5,4,5,Excellent car!,Yes,No,0
8270,7377,9/16/2022,2022,9,21,Makkah,RAV4,Hybrid,4,3,3,5,3,3,4,Reliable car,Yes,No,0
8271,2641,3/10/2022,2022,3,37,Jazan,Land Cruiser,VXR,5,2,5,4,5,4,4,Amazing quality,Yes,No,0
8272,36171,1/28/2025,2025,1,28,Khobar,Corolla,Hybrid,5,5,4,5,3,4,4,Amazing quality,Yes,No,0
8273,32473,10/9/2024,2024,10,21,Makkah,Yaris,GL,5,5,4,5,5,5,5,Best purchase ever,Yes,No,0
8274,24944,3/11/2024,2024,3,34,Hail,RAV4,LE,5,5,4,4,5,3,4,Excellent car!,Yes,No,0
8275,46372,9/7/2025,2025,9,2,Riyadh,Camry,Hybrid LE,5,3,5,3,4,5,4,Great service,Yes,No,0
8276,45144,8/14/2025,2025,8,5,Riyadh,Land Cruiser,VX,4,5,4,3,5,4,3,Very good,Yes,No,0
8277,17386,8/21/2023,2023,8,17,Dammam,Fortuner,VX,4,2,4,3,5,3,3,Very good,Yes,No,0
8278,2681,3/24/2022,2022,3,33,Tabuk,Land Cruiser,VXR,5,5,5,4,5,5,4,Great service,Yes,No,0
8279,22494,1/23/2024,2024,1,2,Riyadh,Hilux,TRD,4,5,3,5,4,3,3,Reliable car,Yes,No,0
8280,27603,5/7/2024,2024,5,27,Khobar,Camry,Hybrid XLE,4,4,3,3,3,2,4,Reliable car,Yes,No,0
8281,15713,5/23/2023,2023,5,40,Arar,Hilux,GL,5,5,5,5,4,4,5,Excellent car!,Yes,No,0
8282,318,1/13/2022,2022,1,9,Jeddah,Hilux,TRD,5,4,3,5,5,5,5,Highly recommended,Yes,No,0
8283,8376,10/7/2022,2022,10,39,Al Baha,Fortuner,GX,1,1,1,1,2,1,1,Terrible,No,No,0
8284,48126,10/26/2025,2025,10,12,Jeddah,Yaris,Y,4,4,4,3,3,3,4,Satisfied,Yes,No,0
8285,4565,5/12/2022,2022,5,30,Abha,Camry,Hybrid LE,5,3,4,5,5,4,5,Excellent car!,Yes,No,0
8286,41727,5/24/2025,2025,5,37,Jazan,Camry,SE,5,5,5,4,4,5,5,Best purchase ever,Yes,No,0
8287,8455,10/7/2022,2022,10,13,Jeddah,RAV4,LE,2,1,2,2,1,2,2,Maintenance issues,No,No,0
8288,17021,7/18/2023,2023,7,28,Khobar,RAV4,XLE,4,3,3,3,5,3,2,Very good,Yes,No,0
8289,25254,3/8/2024,2024,3,18,Dammam,RAV4,Adventure,4,4,2,4,4,3,3,Worth it,Yes,No,0
8290,32514,10/2/2024,2024,10,27,Khobar,Avalon,Limited,4,3,2,5,2,5,3,Very good,Yes,No,0
8291,1913,3/2/2022,2022,3,3,Riyadh,Land Cruiser,VXR,1,1,2,1,1,1,1,Regret buying,No,No,0
8292,24677,3/2/2024,2024,3,39,Al Baha,Fortuner,GX,5,5,4,5,4,4,5,Best purchase ever,Yes,No,0
8293,22863,1/8/2024,2024,1,15,Dammam,RAV4,LE,5,3,5,5,5,5,5,Great service,Yes,No,0
8294,21982,12/20/2023,2023,12,7,Riyadh,Camry,Hybrid LE,2,1,2,2,3,1,3,Poor service,No,No,0
8295,8249,10/24/2022,2022,10,19,Dammam,Camry,Hybrid XLE,4,2,3,3,2,3,3,Reliable car,Yes,No,0
8296,14355,4/12/2023,2023,4,20,Makkah,Land Cruiser,VXR,5,5,5,3,4,5,3,Great service,Yes,No,0
8297,36079,1/9/2025,2025,1,33,Tabuk,Fortuner,TRD Sportivo,2,1,1,3,3,1,1,Disappointing,No,No,0
8298,17622,8/17/2023,2023,8,8,Riyadh,Camry,Hybrid LE,5,4,3,5,5,3,4,Amazing quality,Yes,No,0
8299,20091,10/1/2023,2023,10,23,Makkah,Land Cruiser,VX,4,3,4,4,4,4,3,Good experience,Yes,No,0
8300,37632,2/15/2025,2025,2,38,Najran,Camry,LE,5,4,5,5,5,5,5,Great service,Yes,No,0
8301,42971,6/28/2025,2025,6,23,Makkah,Yaris,GL,4,3,2,4,3,2,3,Satisfied,Yes,No,0
8302,29684,7/15/2024,2024,7,35,Hail,Corolla,Hybrid,2,2,2,2,1,1,2,Not satisfied,No,No,0
8303,45706,9/4/2025,2025,9,37,Jazan,RAV4,Adventure,4,4,4,4,4,3,3,Worth it,Yes,No,0
8304,10390,1/7/2023,2023,1,7,Riyadh,Corolla,Hybrid,4,4,3,3,5,3,2,Worth it,Yes,No,0
8305,1682,3/26/2022,2022,3,3,Riyadh,Camry,Hybrid XLE,2,1,1,1,2,1,1,Not satisfied,No,No,0
8306,2280,3/22/2022,2022,3,23,Makkah,Corolla,GLI,4,4,3,4,3,3,4,Worth it,Yes,No,0
8307,48340,10/11/2025,2025,10,10,Jeddah,Corolla,GLI,5,4,5,5,5,5,5,Highly recommended,Yes,No,0
8308,26379,4/24/2024,2024,4,8,Riyadh,Fortuner,VX,4,2,4,5,5,4,3,Worth it,Yes,No,0
8309,522,1/16/2022,2022,1,7,Riyadh,Corolla,GLI,5,3,5,5,4,4,5,Amazing quality,Yes,No,0
8310,20183,10/14/2023,2023,10,38,Najran,Camry,XLE,3,2,1,2,2,4,2,Not the best,Maybe,No,0
8311,14093,4/17/2023,2023,4,30,Abha,Land Cruiser,GR Sport,4,4,4,5,4,2,3,Very good,Yes,No,0
8312,29861,7/6/2024,2024,7,5,Riyadh,Camry,XLE,4,3,3,4,3,4,4,Very good,Yes,No,0
8313,7331,9/10/2022,2022,9,31,Abha,Hilux,GL,4,3,4,3,3,4,2,Very good,Yes,No,0
8314,4242,5/13/2022,2022,5,21,Makkah,Corolla,SE,5,3,5,4,5,4,4,Highly recommended,Yes,No,0
8315,31780,9/16/2024,2024,9,11,Jeddah,Corolla,SE,2,1,3,2,1,1,1,Disappointing,No,No,0
8316,12859,3/19/2023,2023,3,12,Jeddah,Fortuner,GX,5,3,5,5,4,4,5,Great service,Yes,No,0
8317,32073,9/21/2024,2024,9,28,Khobar,RAV4,LE,5,4,4,4,4,3,4,Highly recommended,Yes,No,0
8318,30219,8/20/2024,2024,8,27,Khobar,Camry,SE,5,5,5,4,3,5,4,Highly recommended,Yes,No,0
8319,46880,9/21/2025,2025,9,33,Tabuk,Corolla,SE,5,5,4,4,5,5,5,Best purchase ever,Yes,No,0
8320,8318,10/21/2022,2022,10,1,Riyadh,Corolla,GLI,5,3,5,5,5,5,5,Great service,Yes,No,0
8321,38425,3/15/2025,2025,3,7,Riyadh,RAV4,Adventure,4,2,3,3,3,3,4,Worth it,Yes,No,0
8322,50463,12/22/2025,2025,12,33,Tabuk,RAV4,XLE,4,4,2,4,4,4,3,Very good,Yes,No,0
8323,25886,4/16/2024,2024,4,11,Jeddah,Fortuner,VX,5,5,5,5,4,4,3,Highly recommended,Yes,No,0
8324,40348,4/27/2025,2025,4,8,Riyadh,RAV4,LE,4,5,3,4,4,3,3,Worth it,Yes,No,0
8325,28477,6/26/2024,2024,6,4,Riyadh,Camry,XLE,5,4,5,5,4,3,4,Amazing quality,Yes,No,0
8326,3030,4/2/2022,2022,4,18,Dammam,Land Cruiser,GX,4,3,3,3,2,5,4,Worth it,Yes,No,0
8327,47749,10/5/2025,2025,10,18,Dammam,Hilux,GL,4,3,3,4,3,3,5,Very good,Yes,No,0
8328,22401,1/8/2024,2024,1,39,Al Baha,Camry,SE,5,4,5,5,5,5,4,Excellent car!,Yes,No,0
8329,43654,7/11/2025,2025,7,19,Dammam,RAV4,XLE,5,4,5,5,5,4,5,Great service,Yes,No,0
8330,41816,5/13/2025,2025,5,18,Dammam,Camry,LE,5,5,4,5,4,4,5,Great service,Yes,No,0
8331,39348,3/19/2025,2025,3,20,Makkah,Fortuner,VX,5,4,4,5,4,4,5,Best purchase ever,Yes,No,0
8332,23418,2/1/2024,2024,2,40,Arar,Camry,LE,5,4,4,5,5,5,5,Excellent car!,Yes,No,0
8333,20791,11/20/2023,2023,11,7,Riyadh,Camry,XLE,2,1,3,1,2,3,4,Not satisfied,No,No,0
8334,44802,8/27/2025,2025,8,27,Khobar,RAV4,XLE,2,2,1,1,3,1,1,Overpriced,No,No,0
8335,3947,5/19/2022,2022,5,39,Al Baha,Camry,SE,4,4,4,4,4,4,5,Worth it,Yes,No,0
8336,24694,3/5/2024,2024,3,13,Jeddah,Land Cruiser,VXR,4,3,3,2,3,3,4,Reliable car,Yes,No,0
8337,15395,5/9/2023,2023,5,1,Riyadh,RAV4,Adventure,5,5,4,3,5,4,5,Highly recommended,Yes,No,0
8338,16923,7/5/2023,2023,7,32,Tabuk,Land Cruiser,VXR,4,3,3,3,4,3,3,Satisfied,Yes,No,0
8339,44109,7/23/2025,2025,7,13,Jeddah,Camry,Hybrid LE,5,5,3,4,5,4,4,Highly recommended,Yes,No,0
8340,26336,4/27/2024,2024,4,35,Hail,Fortuner,VX,5,4,4,4,5,4,3,Highly recommended,Yes,No,0
8341,42446,5/16/2025,2025,5,12,Jeddah,Land Cruiser,VXR,5,5,3,3,5,4,5,Amazing quality,Yes,Yes,289791
8342,31032,8/15/2024,2024,8,20,Makkah,Land Cruiser,VX,5,5,4,4,3,5,4,Great service,Yes,No,0
8343,11828,2/23/2023,2023,2,16,Dammam,Camry,XLE,5,5,4,5,4,5,4,Highly recommended,Yes,No,0
8344,14738,4/21/2023,2023,4,23,Makkah,RAV4,XLE,5,4,5,3,3,3,4,Highly recommended,Yes,No,0
8345,19699,10/14/2023,2023,10,5,Riyadh,Hilux,SR5,5,5,4,5,5,5,5,Amazing quality,Yes,No,0
8346,21116,11/13/2023,2023,11,33,Tabuk,Hilux,GL,3,3,2,4,2,2,4,Not the best,Maybe,No,0
8347,38080,2/9/2025,2025,2,36,Jazan,Camry,Hybrid LE,2,2,2,1,1,1,2,Disappointing,No,No,0
8348,16769,7/1/2023,2023,7,37,Jazan,Camry,SE,5,4,3,5,4,4,4,Amazing quality,Yes,No,0
8349,19551,10/27/2023,2023,10,34,Hail,Camry,LE,5,4,5,5,4,5,4,Great service,Yes,Yes,117462
8350,32164,9/22/2024,2024,9,29,Khobar,Camry,SE,5,5,4,4,5,5,5,Highly recommended,Yes,No,0
8351,20213,10/20/2023,2023,10,21,Makkah,Land Cruiser,VX,5,3,4,4,5,4,4,Highly recommended,Yes,No,0
8352,12011,2/6/2023,2023,2,9,Jeddah,RAV4,Hybrid,5,5,5,5,5,5,4,Excellent car!,Yes,No,0
8353,26793,4/10/2024,2024,4,17,Dammam,Hilux,GL,4,2,2,4,5,3,5,Reliable car,Yes,Yes,88444
8354,19517,10/25/2023,2023,10,3,Riyadh,Corolla,XLI,5,4,5,3,5,5,5,Great service,Yes,No,0
8355,11266,1/20/2023,2023,1,23,Makkah,Fortuner,GX,5,5,4,5,4,4,4,Best purchase ever,Yes,No,0
8356,19462,10/5/2023,2023,10,13,Jeddah,Land Cruiser,VX,5,5,5,4,4,5,4,Great service,Yes,No,0
8357,36659,1/11/2025,2025,1,8,Riyadh,Camry,Hybrid XLE,5,5,5,3,5,5,5,Best purchase ever,Yes,No,0
8358,26940,4/20/2024,2024,4,21,Makkah,Hilux,GL,5,4,5,4,5,5,4,Amazing quality,Yes,No,0
8359,2818,4/13/2022,2022,4,11,Jeddah,RAV4,XLE,3,3,2,2,3,3,3,Average,Maybe,No,0
8360,44951,8/3/2025,2025,8,26,Madinah,Land Cruiser,GR Sport,4,4,3,3,3,5,3,Very good,Yes,No,0
8361,34413,11/27/2024,2024,11,12,Jeddah,Hilux,SR5,2,1,2,2,1,1,1,Not satisfied,No,No,0
8362,43206,6/24/2025,2025,6,13,Jeddah,Camry,LE,3,1,1,3,2,3,3,Okay,Maybe,No,0
8363,3901,5/4/2022,2022,5,4,Riyadh,RAV4,Hybrid,3,1,4,3,3,2,4,Okay,Maybe,No,0
8364,22001,12/23/2023,2023,12,32,Tabuk,Camry,LE,5,5,4,3,4,4,3,Excellent car!,Yes,No,0
8365,40879,4/5/2025,2025,4,24,Madinah,Camry,Hybrid XLE,1,1,1,1,1,1,1,Do not buy,No,No,0
8366,8429,10/8/2022,2022,10,10,Jeddah,RAV4,Adventure,5,5,5,4,5,4,4,Best purchase ever,Yes,No,0
8367,27027,4/19/2024,2024,4,21,Makkah,Land Cruiser,VXR,5,5,4,5,5,5,5,Best purchase ever,Yes,No,0
8368,28473,6/24/2024,2024,6,7,Riyadh,RAV4,Hybrid,5,5,4,5,5,5,5,Amazing quality,Yes,No,0
8369,20941,11/24/2023,2023,11,10,Jeddah,Land Cruiser,VXR,5,4,4,4,4,4,5,Great service,Yes,No,0
8370,13313,3/14/2023,2023,3,6,Riyadh,Land Cruiser,GX,5,4,5,5,4,5,4,Excellent car!,Yes,No,0
8371,47262,10/11/2025,2025,10,7,Riyadh,Corolla,SE,5,5,5,3,5,5,4,Highly recommended,Yes,No,0
8372,5140,6/12/2022,2022,6,13,Jeddah,RAV4,Hybrid,4,4,3,3,4,3,4,Very good,Yes,No,0
8373,41261,4/17/2025,2025,4,13,Jeddah,Camry,XLE,5,2,4,5,5,5,3,Amazing quality,Yes,Yes,139799
8374,10599,1/14/2023,2023,1,11,Jeddah,Fortuner,VX,3,3,3,2,3,2,2,Fair experience,Maybe,No,0
8375,5343,6/23/2022,2022,6,18,Dammam,Camry,Hybrid XLE,4,4,4,4,4,3,2,Very good,Yes,No,0
8376,7156,9/25/2022,2022,9,18,Dammam,Camry,LE,2,2,1,1,2,1,2,Overpriced,No,No,0
8377,38121,2/15/2025,2025,2,34,Hail,Camry,Hybrid XLE,5,5,4,4,5,5,5,Best purchase ever,Yes,Yes,155727
8378,12489,3/23/2023,2023,3,35,Hail,Hilux,TRD,4,3,5,5,3,4,3,Reliable car,Yes,No,0
8379,9448,11/21/2022,2022,11,28,Khobar,Corolla,XLI,3,1,3,3,3,3,2,Needs improvement,Maybe,No,0
8380,40579,4/22/2025,2025,4,11,Jeddah,Corolla,Hybrid,3,2,2,3,4,3,3,Not the best,Maybe,No,0
8381,1491,2/19/2022,2022,2,21,Makkah,Corolla,GLI,3,2,4,2,1,2,2,Fair experience,Maybe,No,0
8382,47766,10/27/2025,2025,10,19,Dammam,Corolla,SE,3,2,4,1,3,2,1,Needs improvement,Maybe,No,0
8383,16086,6/11/2023,2023,6,18,Dammam,Camry,Hybrid XLE,3,2,2,3,1,3,4,Needs improvement,Maybe,No,0
8384,20140,10/14/2023,2023,10,32,Tabuk,Land Cruiser,VXR,2,2,2,1,2,1,1,Overpriced,No,No,0
8385,9732,12/18/2022,2022,12,35,Hail,Corolla,XLI,4,3,4,3,2,4,4,Reliable car,Yes,No,0
8386,47329,10/28/2025,2025,10,12,Jeddah,Camry,Hybrid LE,5,4,5,4,4,4,4,Highly recommended,Yes,No,0
8387,6433,8/4/2022,2022,8,14,Jeddah,Camry,Hybrid LE,4,2,4,1,3,5,4,Worth it,Yes,No,0
8388,47371,10/28/2025,2025,10,6,Riyadh,RAV4,Hybrid,5,4,4,4,4,5,5,Highly recommended,Yes,No,0
8389,40152,4/4/2025,2025,4,2,Riyadh,Land Cruiser,VXR,5,5,4,4,5,4,4,Amazing quality,Yes,No,0
8390,29453,7/26/2024,2024,7,34,Hail,Camry,LE,2,2,1,3,2,2,2,Overpriced,No,No,0
8391,8740,11/26/2022,2022,11,6,Riyadh,Corolla,SE,5,4,5,4,5,3,4,Amazing quality,Yes,No,0
8392,39671,3/6/2025,2025,3,39,Al Baha,Hilux,GL,5,4,4,5,5,3,4,Great service,Yes,No,0
8393,47812,10/25/2025,2025,10,5,Riyadh,Camry,Hybrid XLE,5,4,4,4,4,5,4,Highly recommended,Yes,No,0
8394,4731,6/9/2022,2022,6,8,Riyadh,Corolla,Hybrid,5,5,4,4,4,4,5,Great service,Yes,No,0
8395,47137,10/4/2025,2025,10,32,Tabuk,RAV4,LE,5,5,5,3,5,3,5,Excellent car!,Yes,No,0
8396,27853,5/11/2024,2024,5,18,Dammam,Corolla,XLI,5,4,5,4,5,3,5,Excellent car!,Yes,No,0
8397,3595,4/10/2022,2022,4,13,Jeddah,Land Cruiser,VXR,5,4,5,4,5,4,5,Best purchase ever,Yes,No,0
8398,45992,9/2/2025,2025,9,10,Jeddah,Hilux,GL,5,5,5,5,5,5,5,Excellent car!,Yes,No,0
8399,37938,2/11/2025,2025,2,38,Najran,Fortuner,TRD Sportivo,5,5,5,4,4,5,3,Highly recommended,Yes,No,0
8400,48684,11/26/2025,2025,11,8,Riyadh,Corolla,XLI,5,5,4,5,5,4,4,Excellent car!,Yes,No,0
8401,31162,9/9/2024,2024,9,35,Hail,Land Cruiser,VX,5,5,5,5,5,4,5,Highly recommended,Yes,No,0
8402,28340,5/16/2024,2024,5,20,Makkah,Camry,Hybrid XLE,3,3,2,2,3,2,3,Average,Maybe,No,0
8403,15131,5/27/2023,2023,5,37,Jazan,RAV4,LE,5,4,4,4,4,3,4,Amazing quality,Yes,No,0
8404,29639,7/9/2024,2024,7,22,Makkah,Corolla,Hybrid,3,1,3,4,5,2,2,Average,Maybe,No,0
8405,5200,6/16/2022,2022,6,15,Dammam,RAV4,LE,5,4,4,5,4,4,5,Amazing quality,Yes,No,0
8406,29446,7/13/2024,2024,7,3,Riyadh,Yaris,GL,4,5,3,2,3,3,4,Good experience,Yes,No,0
8407,990,2/21/2022,2022,2,5,Riyadh,Land Cruiser,GR Sport,5,3,5,4,4,5,5,Amazing quality,Yes,No,0
8408,25719,3/9/2024,2024,3,10,Jeddah,Corolla,GLI,4,2,3,3,3,4,2,Worth it,Yes,No,0
8409,6268,8/17/2022,2022,8,8,Riyadh,Hilux,TRD,5,4,4,5,4,4,3,Amazing quality,Yes,Yes,103468
8410,16689,7/12/2023,2023,7,27,Khobar,Camry,XLE,3,3,4,3,3,2,3,Average,Maybe,No,0
8411,28607,6/17/2024,2024,6,34,Hail,Corolla,XLI,5,4,3,4,3,4,4,Excellent car!,Yes,No,0
8412,5004,6/21/2022,2022,6,39,Al Baha,Corolla,SE,5,5,4,5,5,3,3,Excellent car!,Yes,No,0
8413,47562,10/1/2025,2025,10,40,Arar,Avalon,Limited,5,5,5,4,5,3,4,Excellent car!,Yes,No,0
8414,9956,12/5/2022,2022,12,23,Makkah,Camry,Hybrid XLE,4,4,3,3,3,3,3,Very good,Yes,No,0
8415,27563,5/26/2024,2024,5,39,Al Baha,Corolla,Hybrid,5,4,4,5,5,4,4,Amazing quality,Yes,No,0
8416,38064,2/5/2025,2025,2,24,Madinah,RAV4,Adventure,5,5,5,5,5,5,4,Great service,Yes,No,0
